,material_id,elasticity.K_VRH
7680,mp-23866,9
7681,mp-23879,20
7682,mp-2393,55
7683,mp-2404,56
7684,mp-2420,222
7685,mp-2430,107
7686,mp-2449,249
7687,mp-24669,185
7688,mp-249,117
7689,mp-25372,122
7690,mp-2580,264
7691,mp-2583,190
7692,mp-2604,38
7693,mp-2646,42
7694,mp-27138,9
7695,mp-27304,10
7696,mp-27388,52
7697,mp-2743,73
7698,mp-2760,239
7699,mp-2762,196
7700,mp-27757,138
7701,mp-27821,53
7702,mp-28319,4
7703,mp-2857,200
7704,mp-288,156
7705,mp-28896,191
7706,mp-29152,154
7707,mp-29153,152
7708,mp-29210,33
7709,mp-29615,33
7710,mp-2977,16
7711,mp-29771,78
7712,mp-29772,73
7713,mp-30183,120
7714,mp-3021,44
7715,mp-30354,92
7716,mp-30410,127
7717,mp-30444,133
7718,mp-30460,77
7719,mp-30477,33
7720,mp-30562,87
7721,mp-30619,104
7722,mp-30767,28
7723,mp-31168,49
7724,mp-31294,57
7725,mp-31328,127
7726,mp-31498,50
7727,mp-34293,46
7728,mp-3503,85
7729,mp-3536,180
7730,mp-3582,158
7731,mp-3666,123
7732,mp-36775,89
7733,mp-36864,123
7734,mp-3827,19
7735,mp-3838,71
7736,mp-3839,48
7737,mp-3982,36
7738,mp-399,49
7739,mp-4043,33
7740,mp-40793,226
7741,mp-4083,74
7742,mp-4150,35
7743,mp-4366,52
7744,mp-4488,78
7745,mp-4536,128
7746,mp-4593,215
7747,mp-4604,83
7748,mp-4674,16
7749,mp-4763,85
7750,mp-4779,41
7751,mp-49,401
7752,mp-493,247
7753,mp-4978,155
7754,mp-4979,66
7755,mp-5014,42
7756,mp-505071,163
7757,mp-505531,30
7758,mp-510076,14
7759,mp-5104,68
7760,mp-510412,232
7761,mp-510691,112
7762,mp-5251,67
7763,mp-5309,30
7764,mp-534,243
7765,mp-542090,28
7766,mp-542569,202
7767,mp-542854,59
7768,mp-543024,15
7769,mp-5436,202
7770,mp-546125,141
7771,mp-549490,139
7772,mp-554573,26
7773,mp-555,182
7774,mp-555359,59
7775,mp-556562,16
7776,mp-557993,41
7777,mp-558411,132
7778,mp-558852,104
7779,mp-559676,28
7780,mp-559931,24
7781,mp-560530,117
7782,mp-561664,11
7783,mp-567197,78
7784,mp-567395,28
7785,mp-568662,28
7786,mp-568792,181
7787,mp-568895,45
7788,mp-568974,61
7789,mp-569073,35
7790,mp-569298,83
7791,mp-569526,16
7792,mp-569803,321
7793,mp-569807,16
7794,mp-569837,110
7795,mp-5702,68
7796,mp-570213,31
7797,mp-570276,108
7798,mp-570290,34
7799,mp-570960,274
7800,mp-571222,6
7801,mp-571638,12
7802,mp-5745,35
7803,mp-5782,63
7804,mp-5784,53
7805,mp-5915,21
7806,mp-5928,39
7807,mp-600089,13
7808,mp-604910,24
7809,mp-605028,34
7810,mp-606949,119
7811,mp-607111,218
7812,mp-610,57
7813,mp-611426,436
7814,mp-614777,51
7815,mp-631754,133
7816,mp-636328,178
7817,mp-639789,251
7818,mp-641539,255
7819,mp-643367,22
7820,mp-644225,45
7821,mp-644229,41
7822,mp-644280,187
7823,mp-6504,76
7824,mp-6668,96
7825,mp-689940,17
7826,mp-690760,128
7827,mp-6960,26
7828,mp-697030,75
7829,mp-703260,67
7830,mp-7048,186
7831,mp-705519,169
7832,mp-7079,136
7833,mp-714969,89
7834,mp-7223,52
7835,mp-736,40
7836,mp-7387,27
7837,mp-7431,42
7838,mp-7437,36
7839,mp-7457,14
7840,mp-7470,26
7841,mp-753098,55
7842,mp-753459,214
7843,mp-753508,37
7844,mp-754008,79
7845,mp-754940,37
7846,mp-755071,140
7847,mp-755478,101
7848,mp-755483,213
7849,mp-756361,122
7850,mp-7572,70
7851,mp-758006,99
7852,mp-758658,83
7853,mp-763099,104
7854,mp-766454,155
7855,mp-7692,227
7856,mp-775001,7
7857,mp-776264,38
7858,mp-778364,46
7859,mp-7834,31
7860,mp-7875,49
7861,mp-7892,218
7862,mp-7899,80
7863,mp-7909,26
7864,mp-7911,31
7865,mp-7914,104
7866,mp-7927,270
7867,mp-8059,25
7868,mp-8212,192
7869,mp-8279,51
7870,mp-8291,49
7871,mp-8310,117
7872,mp-8377,25
7873,mp-84,46
7874,mp-8439,39
7875,mp-8446,22
7876,mp-8487,82
7877,mp-855,100
7878,mp-856,172
7879,mp-8603,24
7880,mp-8605,60
7881,mp-861931,179
7882,mp-861954,178
7883,mp-862290,143
7884,mp-862312,123
7885,mp-862329,38
7886,mp-862336,136
7887,mp-862362,141
7888,mp-862370,129
7889,mp-862432,122
7890,mp-862610,172
7891,mp-862655,309
7892,mp-862679,152
7893,mp-862730,150
7894,mp-862781,231
7895,mp-863659,56
7896,mp-863707,17
7897,mp-863727,154
7898,mp-864630,41
7899,mp-864772,73
7900,mp-864835,190
7901,mp-864939,167
7902,mp-864957,205
7903,mp-864978,73
7904,mp-864992,220
7905,mp-865,149
7906,mp-865020,185
7907,mp-865025,273
7908,mp-865082,34
7909,mp-865176,133
7910,mp-865484,251
7911,mp-865485,265
7912,mp-865533,239
7913,mp-865577,37
7914,mp-865665,273
7915,mp-865669,229
7916,mp-865984,27
7917,mp-866077,59
7918,mp-866080,55
7919,mp-866086,214
7920,mp-866159,147
7921,mp-867110,140
7922,mp-867119,117
7923,mp-867133,106
7924,mp-867168,38
7925,mp-867192,28
7926,mp-867194,48
7927,mp-867205,11
7928,mp-867258,108
7929,mp-867300,87
7930,mp-867303,126
7931,mp-867307,209
7932,mp-867568,119
7933,mp-867816,265
7934,mp-867896,102
7935,mp-867897,205
7936,mp-8927,203
7937,mp-8943,39
7938,mp-9146,77
7939,mp-927,89
7940,mp-9349,20
7941,mp-9562,54
7942,mp-961657,26
7943,mp-961665,59
7944,mp-961668,124
7945,mp-962067,21
7946,mp-9664,18
7947,mp-971,27
7948,mp-971647,84
7949,mp-971662,76
7950,mp-971914,67
7951,mp-971975,61
7952,mp-972048,69
7953,mp-972309,217
7954,mp-972323,195
7955,mp-972692,43
7956,mp-973060,58
7957,mp-973199,52
7958,mp-973455,30
7959,mp-975044,157
7960,mp-975216,175
7961,mp-975275,15
7962,mp-975292,159
7963,mp-9755,231
7964,mp-975904,19
7965,mp-977273,198
7966,mp-977384,183
7967,mp-977561,269
7968,mp-977580,65
7969,mp-978276,51
7970,mp-978853,109
7971,mp-978976,137
7972,mp-979115,105
7973,mp-981232,122
7974,mp-982779,107
7975,mp-9835,98
7976,mp-983578,59
7977,mp-984721,201
7978,mp-984876,97
7979,mp-985282,75
7980,mp-989560,19
7981,mp-989562,29
7982,mp-991676,30
7983,mp-9925,32
7984,mp-9953,148
7985,mp-9964,150
7986,mp-996944,20
7987,mp-997024,26
7988,mp-997027,17
7989,mp-997100,80
7990,mp-997618,99
7991,mp-998414,88
7992,mp-9987,224
7993,mp-998894,68
7994,mp-999120,328
7995,mp-999139,24
7996,mp-999198,309
7997,mp-999357,247
7998,mp-999396,48
7999,mp-999439,123
8000,mp-867335,15
8001,mp-867339,8
8002,mp-867699,25
8003,mp-867700,38
8004,mvc-10478,86
8005,mvc-11115,88
8006,mvc-11152,89
8007,mvc-11196,121
8008,mvc-11548,224
8009,mvc-12484,157
8010,mvc-14047,19
8011,mvc-14149,83
8012,mvc-14600,147
8013,mvc-14934,133
8014,mvc-15239,241
8015,mvc-15350,107
8016,mvc-15643,37
8017,mvc-15683,49
8018,mvc-16021,80
8019,mvc-2949,73
8020,mvc-4299,128
8021,mvc-5863,163
8022,mvc-5884,63
8023,mvc-5892,64
8024,mvc-5897,70
8025,mvc-6389,116
8026,mvc-6477,82
8027,mvc-652,83
8028,mvc-6615,123
8029,mvc-6921,139
8030,mvc-7194,77
8031,mvc-8365,87
8032,mvc-916,103
