material_id,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NValence,MagpieData avg_dev NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData avg_dev GSbandgap,avg ionic char,elasticity.K_VRH predicted
mp-30847,18.666666666666668,22.0,43.0,80.0,62.0,12.666666666666666,43.0,120.55366666666667,505.08,2041.4,1536.3200000000002,1495.8266666666666,660.4977777777779,505.08,4.0,145.0,10.0,1.54,1.9266666666666665,1.54,0.6666666666666666,7.0,14.0,1.7777777777777777,3.0,2.0,4.666666666666667,2.0,33.285,21.664999999999996,7.7466666666666635,15.02,0.0,0.021817711557953028,120.58147619047612
mp-998890,0.0,29.0,64.0,64.0,64.0,0.0,64.0,63.546,1357.77,1357.77,0.0,1357.77,0.0,1357.77,11.0,132.0,0.0,1.9,1.9,1.9,0.0,10.0,11.0,0.0,0.0,1.0,1.0,1.0,11.07,11.07,0.0,11.07,0.0,0.0,148.00856904761906
mp-567240,13.280000000000001,25.0,9.0,85.0,56.6,22.72,52.0,98.14461800000001,903.78,1519.0,615.22,1169.1119999999999,279.9104,903.78,2.0,154.2,24.319999999999993,0.89,1.6179999999999999,1.55,1.2,6.0,9.2,1.44,2.0,0.0,3.2,3.0,63.59,29.53703448276,15.239558620688001,10.4875862069,0.0,0.04080131724906432,50.279290476190496
mp-755478,27.6,8.0,70.0,87.0,83.4,5.359999999999997,87.0,73.87791999999999,54.8,594.22,539.4200000000001,260.604,246.96480000000003,54.8,12.0,98.0,38.4,1.69,2.806,3.44,3.0,4.0,11.8,0.72,0.0,0.0,1.8,2.0,32.95,15.952000000000002,8.216400000000002,9.105,0.0,0.1127832500360961,104.98400476190479
mp-30579,10.833333333333334,29.0,35.0,64.0,59.166666666666664,8.055555555555557,64.0,80.8315,1357.77,1770.0,412.23,1426.4750000000001,114.50833333333344,1357.77,3.0,141.5,15.833333333333334,1.24,1.79,1.9,0.0,8.333333333333334,11.5,0.0,0.0,1.0,1.1666666666666667,1.0,30.585,14.3225,5.420833333333333,11.07,0.0,0.014330542357807376,107.10967619047624
mp-813,3.5555555555555554,13.0,11.0,73.0,52.333333333333336,27.555555555555554,73.0,32.9729964,933.47,1814.0,880.53,1226.98,391.34666666666664,933.47,3.0,137.33333333333334,21.777777777777782,1.36,1.5266666666666666,1.61,0.6666666666666666,0.3333333333333333,3.0,2.222222222222222,3.0,5.0,6.333333333333333,5.0,22.235,18.398333333333333,2.5577777777777775,16.48,0.0,0.0034452362210203435,92.08758571428565
mp-961687,3.555555555555555,40.0,44.0,80.0,62.0,12.0,44.0,105.45133333333332,505.08,2128.0,1622.92,1487.0433333333333,654.6422222222222,505.08,4.0,151.0,16.0,1.33,1.83,1.33,0.6666666666666666,7.333333333333333,9.333333333333334,1.7777777777777777,2.6666666666666665,0.0,4.0,0.0,33.285,23.63,6.436666666666665,14.41,0.0,0.031239733483991006,116.43398571428574
mp-17092,12.0,21.0,11.0,80.0,51.0,26.666666666666668,11.0,90.02863733333334,505.08,1828.05,1322.97,1382.3766666666668,584.8644444444444,505.08,3.0,149.33333333333334,13.77777777777778,1.36,1.84,1.36,0.6666666666666666,7.0,9.0,1.7777777777777777,3.0,0.0,4.333333333333333,0.0,33.285,23.31,6.649999999999999,14.41,0.0,0.02912033637578838,93.01536666666671
mp-29621,12.65625,56.0,9.0,86.0,37.875,36.09375,9.0,164.197025,544.4,1000.0,455.6,829.15,213.5625,1000.0,2.0,189.875,31.40625,0.89,1.3137500000000002,0.89,1.125,3.75,12.125,1.40625,0.0,0.0,1.125,0.0,63.59,52.10000000000001,14.362499999999999,63.59,0.0,0.06405187014717144,20.204204761904748
mp-1029574,12.02,11.0,2.0,82.0,39.5,37.5,2.0,36.12056464,63.05,3306.0,3242.95,541.255,552.949,370.87,1.0,125.8,43.839999999999996,0.93,1.9010000000000002,0.93,1.2,0.6,4.7,1.44,0.4,1.0,2.1,1.0,29.2433333333,21.938166666649998,7.30516666665,29.2433333333,3.08976,0.1573478982634171,49.141171428571454
mp-607,6.222222222222221,44.0,15.0,56.0,42.333333333333336,18.22222222222222,56.0,114.08533333333332,1071.0,2607.0,1536.0,2095.0,682.6666666666666,2607.0,3.0,165.33333333333334,25.777777777777782,1.12,1.84,2.2,0.0,5.0,6.666666666666667,0.0,5.0,4.0,10.0,4.0,37.24,21.42,10.546666666666669,13.51,0.0,0.05620726596951209,168.707742857143
mp-1189,20.444444444444443,13.0,17.0,73.0,54.333333333333336,24.888888888888886,73.0,64.95690906666665,933.47,1204.0,270.53,1023.6466666666666,120.23555555555554,933.47,3.0,148.33333333333334,36.44444444444445,1.13,1.45,1.61,0.6666666666666666,0.0,3.6666666666666665,2.222222222222222,0.0,5.0,7.0,5.0,35.675,22.87833333333333,8.531111111111109,16.48,0.0,0.012438337129369875,65.89870952380953
mp-753746,12.888888888888891,37.0,4.0,87.0,31.666666666666668,36.888888888888886,4.0,62.31166666666667,54.8,312.46,257.65999999999997,226.5733333333333,114.51555555555557,312.46,1.0,168.66666666666666,68.44444444444444,0.82,1.6933333333333334,0.82,1.3333333333333333,0.0,2.6666666666666665,0.888888888888889,0.0,1.0,1.3333333333333333,1.0,90.7225,63.51666666666666,36.27444444444445,90.7225,0.0,0.18227425123145158,23.232509523809522
mp-2451,9.75,13.0,12.0,73.0,57.75,22.875,73.0,42.46261645,933.47,1799.0,865.53,1149.8525,324.57374999999996,933.47,3.0,138.25,25.875,1.22,1.5125,1.61,0.75,0.25,3.0,1.875,2.25,5.0,6.0,5.0,32.365,20.45125,5.956875000000001,16.48,0.0,0.006995836243402033,74.29632857142859
mp-1008557,2.5,7.0,72.0,82.0,77.25,4.75,82.0,16.45148465,63.05,2348.0,2284.95,851.8925,788.8425,63.05,13.0,86.75,17.125,1.61,2.4325,3.04,2.0,0.0,4.0,1.0,0.0,3.0,4.0,3.0,16.48,13.2975,3.062500000000001,14.76875,2.8375000000000004,0.08050315548300038,220.23951147186142
mp-974415,2.625,75.0,54.0,81.0,60.75,10.125,54.0,191.45524999999998,600.61,3459.0,2858.39,2744.4025,1071.8962499999998,3459.0,7.0,149.75,1.875,1.9,2.0075,1.9,0.5,6.25,22.75,1.5,3.75,4.0,4.75,5.0,28.11,18.018749999999997,5.045624999999999,14.655,0.0,0.008469918389642186,213.6049733500417
mp-978282,25.5,12.0,68.0,71.0,68.75,1.125,68.0,68.37625,234.32,923.0,688.6800000000001,750.83,258.255,923.0,2.0,138.75,3.375,1.31,1.4825,1.31,0.0,2.5,8.0,0.0,0.0,0.0,0.0,0.0,25.2375862069,23.476896551725,0.8803448275875008,22.89,0.0,0.021040198904180865,42.01823809523811
mp-613162,8.879999999999999,34.0,5.0,89.0,70.4,26.159999999999997,89.0,97.69909038,301.59,505.08,203.49,457.73400000000004,62.45759999999998,494.0,1.0,148.6,38.16,0.79,2.0799999999999996,2.55,2.8,8.0,12.6,0.8,0.0,1.0,2.2,2.0,115.765,45.362,28.161199999999997,25.92,0.38352,0.03648708561817951,19.186285714285738
mp-999337,8.375,8.0,61.0,92.0,81.75,10.375,87.0,22.925034999999998,14.01,1728.0,1713.99,462.9025,632.5487499999999,54.8,1.0,71.75,26.125,1.91,2.7475,3.44,2.0,2.0,5.75,1.0,0.5,1.0,1.75,2.0,10.32,8.78625,1.0856249999999998,9.105,2.9448749999999997,0.09657040020168126,88.01853688141925
mp-865112,23.5,81.0,2.0,76.0,42.75,33.25,76.0,143.16600481999998,370.87,1204.0,833.13,682.2175,260.89125,577.0,1.0,164.75,19.75,0.93,1.3250000000000002,1.62,0.5,5.0,15.0,2.5,0.0,1.0,5.5,5.0,35.675,29.684583333325,2.9952083333374997,26.91,0.0,0.021931060939479913,38.650909523809524
mp-19746,22.75,16.0,47.0,88.0,76.0,14.5,88.0,91.059095,388.36,2750.0,2361.64,1031.8325,859.08375,388.36,5.0,130.0,25.0,1.6,2.2725,2.58,2.5,3.5,11.25,1.0,1.5,2.0,3.75,2.0,28.11,24.4659375,3.1429687499999996,25.786875,1.101,0.036415036683792396,58.923338672438675
mp-9636,16.5,9.0,5.0,93.0,81.0,19.0,93.0,46.0819838875,53.5,903.78,850.28,190.79625,205.94437499999998,53.5,1.0,90.625,50.4375,0.79,3.34,3.98,4.125,1.25,7.25,0.46875,0.0,1.0,1.25,1.0,115.765,25.69625,23.983125,9.7075,0.73875,0.148310579164558,31.774826190476183
mp-976259,18.75,45.0,1.0,59.0,39.0,20.0,59.0,95.4215525,453.69,2237.0,1783.31,1686.4225000000001,616.3662499999999,2237.0,1.0,150.5,19.75,0.98,1.6974999999999998,2.28,0.0,4.0,8.5,0.0,1.0,1.0,2.0,3.0,29.78,18.413333333325,5.6833333333375,13.64,0.0,0.07332379526563132,130.62097619047603
mp-20857,11.0,5.0,58.0,72.0,65.0,7.0,58.0,34.872097499999995,1768.0,2348.0,580.0,2058.0,290.0,1768.0,9.0,105.0,21.0,1.88,1.96,1.88,0.5,3.5,6.0,2.5,1.5,3.0,4.0,3.0,10.245,8.70875,1.5362499999999994,7.1725,0.762,0.0015948909052127536,259.5370355054303
mp-573,2.938775510204082,34.0,61.0,89.0,77.0,13.714285714285714,89.0,70.27431428571428,494.0,1728.0,1234.0,1022.8571428571429,604.4081632653061,494.0,10.0,121.71428571428571,1.9591836734693868,1.91,2.275714285714286,2.55,2.2857142857142856,9.142857142857142,13.428571428571429,0.979591836734694,0.8571428571428571,2.0,2.0,2.0,25.92,19.234285714285715,7.640816326530613,25.92,0.3913469387755102,0.003972717874247263,95.3476238095238
mp-8262,1.9200000000000004,15.0,3.0,83.0,51.0,38.4,83.0,34.2235772,317.3,336.53,19.22999999999996,324.992,9.230399999999985,317.3,1.0,145.4,46.08,0.82,1.6420000000000001,2.19,1.8,0.0,3.4,1.44,0.0,1.0,2.2,3.0,73.1066666667,42.7848095238,24.257485714319998,22.5702380952,0.78,0.02996105337719112,17.62434761904763
mp-10667,12.222222222222221,15.0,8.0,83.0,52.0,29.333333333333332,8.0,75.48732066666666,317.3,1234.93,917.6300000000001,867.4100000000002,366.73999999999995,317.3,2.0,149.0,30.666666666666668,0.95,1.6900000000000002,0.95,1.0,3.3333333333333335,6.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,54.23,31.0434126984,15.457724867733333,16.33,0.7222222222222223,0.06103886275281832,55.195066666666705
mp-20202,10.222222222222223,50.0,56.0,80.0,74.0,8.0,80.0,100.03583333333331,505.08,2607.0,2101.92,925.0533333333333,560.6488888888889,505.08,2.0,140.5,2.0,1.31,1.8916666666666668,1.96,1.3333333333333333,7.833333333333333,11.0,1.7777777777777777,0.5,0.0,3.3333333333333335,4.0,33.285,28.25666666666666,6.704444444444444,33.285,0.0,0.017716387141437393,73.36760396825397
mp-1405,16.5,32.0,29.0,79.0,54.0,25.0,29.0,115.78267500000001,1211.4,1629.0,417.5999999999999,1420.2,208.79999999999995,1211.4,3.0,157.0,37.0,1.21,1.6099999999999999,1.21,1.0,5.0,12.5,2.0,0.0,4.0,4.5,4.0,31.7366666667,27.37083333335,4.36583333335,23.005,0.1915,0.046750168812403015,68.24841428571429
mp-998414,13.919999999999998,9.0,64.0,93.0,81.6,13.680000000000001,93.0,45.68188192,53.5,1357.77,1304.27,550.64,596.568,53.5,11.0,89.6,39.12,1.9,3.154,3.98,3.0,4.0,8.6,0.4800000000000001,0.0,1.0,1.0,1.0,16.33,11.304499999999999,2.0101999999999993,9.7075,0.9456,0.15735639335492996,66.1372142857143
mp-827,4.5,7.0,3.0,82.0,62.25,29.625,82.0,20.279600000000002,63.05,336.53,273.47999999999996,131.42,102.55499999999998,63.05,1.0,104.0,49.5,0.82,2.4850000000000003,3.04,2.25,0.0,4.0,1.125,0.0,1.0,2.5,3.0,73.1066666667,29.353229166675,21.8767187500125,14.76875,2.413875,0.04427003704237835,21.403514285714323
mp-1018828,32.0,8.0,22.0,89.0,66.0,29.333333333333332,22.0,110.65313333333332,54.8,917.0,862.2,488.59999999999997,289.2,54.8,3.0,125.33333333333333,43.11111111111111,1.36,2.4499999999999997,1.36,2.6666666666666665,3.6666666666666665,9.666666666666666,0.888888888888889,3.0,2.0,7.666666666666667,2.0,25.92,17.82625,5.814166666666666,9.105,0.3551111111111111,0.12652673643301637,104.63108095238098
mp-865185,12.64,4.0,67.0,84.0,74.0,8.0,67.0,38.4345128,923.0,1560.0,637.0,1244.6,252.32,1090.0,2.0,114.2,14.559999999999999,1.31,1.762,1.57,1.2,4.0,7.2,1.44,0.0,0.0,1.2,0.0,22.89,16.604000000000003,6.971199999999999,7.89,0.0,0.029345302312918833,96.68581587301584
mp-865234,12.625,44.0,48.0,69.0,57.25,5.875,56.0,112.11697,692.68,3290.0,2597.32,2299.17,803.245,2607.0,5.0,146.0,12.0,1.5,1.8875000000000002,2.2,0.0,6.75,11.75,0.0,3.25,0.0,3.75,4.0,18.12,14.774999999999999,1.6724999999999994,13.51,0.0,0.023866858987402872,227.649672180451
mp-31452,21.777777777777782,28.0,44.0,86.0,63.666666666666664,14.888888888888888,44.0,119.63259999999998,544.4,2128.0,1583.6,1466.8,614.9333333333334,544.4,4.0,149.0,17.333333333333332,1.33,1.7533333333333332,1.33,1.0,6.666666666666667,14.333333333333334,1.3333333333333333,3.3333333333333335,2.0,4.333333333333333,2.0,32.95,22.155,7.890000000000001,10.32,0.0,0.02176616732072959,118.97172380952384
mp-764233,2.2933333333333334,11.0,2.0,87.0,39.733333333333334,40.24888888888889,2.0,22.58984994933333,54.8,1768.0,1713.2,337.584,226.22719999999998,370.87,1.0,123.33333333333333,45.86666666666667,0.93,1.9973333333333334,0.93,1.6,0.4666666666666667,3.533333333333333,0.9599999999999999,0.2,1.0,1.5333333333333334,1.0,29.2433333333,19.921444444426665,9.943348148131555,29.2433333333,0.0,0.18850854179070506,50.4001666666667
mp-9889,7.5,16.0,74.0,88.0,81.0,7.0,74.0,50.894,302.91,388.36,85.44999999999999,345.635,42.724999999999994,302.91,13.0,113.5,8.5,1.81,2.1950000000000003,1.81,2.5,5.0,9.5,1.5,0.0,2.0,3.5,2.0,25.786875,22.3221875,3.4646874999999984,18.8575,1.101,0.03444072755754152,18.51106904761903
mp-976284,23.52,8.0,25.0,87.0,74.2,19.68,87.0,64.34443999999999,54.8,1095.0,1040.2,432.63599999999997,453.4031999999999,54.8,3.0,107.0,49.2,1.185,2.711,3.44,3.0,2.0,8.4,0.72,0.0,2.0,3.2,2.0,36.46,19.067,11.9544,9.105,0.0,0.1383507053292783,106.21895396825397
mp-570099,4.0,35.0,4.0,95.0,67.0,33.6,95.0,75.22426,265.8,2183.0,1917.2,658.572,609.7711999999999,265.8,1.0,146.6,31.919999999999998,0.82,2.2659999999999996,2.96,3.0,6.6,11.4,0.4800000000000001,1.4,1.0,2.2,1.0,90.7225,38.4345,20.915200000000002,29.48,0.6993600000000001,0.1307478748766879,14.310166666666667
mp-9873,14.222222222222221,30.0,25.0,79.0,57.666666666666664,21.777777777777782,25.0,96.66133333333333,692.68,1211.4,518.7200000000001,999.6933333333333,204.67555555555563,692.68,3.0,146.66666666666666,34.22222222222222,1.185,1.615,1.185,0.6666666666666666,6.666666666666667,11.666666666666666,1.777777777777778,0.0,0.0,3.6666666666666665,0.0,36.46,24.474999999999998,7.989999999999999,13.96,0.1702222222222222,0.025836094181094373,38.60019285714284
mp-16267,21.551020408163264,16.0,31.0,88.0,69.14285714285714,21.79591836734694,88.0,80.81014285714286,388.36,1685.0,1296.6399999999999,788.2371428571429,512.435918367347,388.36,3.0,135.42857142857142,34.775510204081634,1.22,2.064285714285714,2.58,2.2857142857142856,1.4285714285714286,8.571428571428571,0.979591836734694,0.0,0.0,2.2857142857142856,2.0,31.24,26.44607142857143,2.739387755102041,25.786875,1.0785306122448979,0.07730398258567153,60.30171111111113
mp-1018026,22.0,3.0,1.0,65.0,33.0,32.0,1.0,57.4046,453.69,1234.93,781.24,844.3100000000001,390.62,453.69,1.0,136.5,8.5,0.98,1.455,0.98,0.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,16.5933333333,16.461666666649997,0.13166666665000015,16.33,0.0,0.0504956744874088,57.415352380952406
mp-6304,15.12,8.0,8.0,87.0,69.7,24.68,87.0,46.27194,54.8,1050.0,995.2,363.549,382.62659999999994,54.8,2.0,104.7,46.44,0.95,2.6399999999999997,3.44,2.8,2.0,6.8,0.8,0.0,0.0,2.0,2.0,54.23,21.350749999999998,15.193549999999997,9.105,0.0,0.1553755316319845,135.4752642857144
mp-571339,8.8,24.0,9.0,84.0,55.0,23.2,49.0,78.23248,1000.0,2180.0,1180.0,1508.0,537.6,1090.0,2.0,146.2,27.519999999999992,0.89,1.714,1.66,1.2,6.0,8.8,1.44,2.0,0.0,3.6,3.0,63.59,26.064,15.010399999999999,11.19,0.0,0.04870645012091949,83.9825523809524
mp-22412,8.8,25.0,9.0,79.0,54.2,19.84,52.0,78.496618,1000.0,1519.0,519.0,1292.16,181.47199999999998,1211.4,2.0,146.6,27.359999999999996,0.89,1.6019999999999999,1.55,0.8,6.0,8.8,1.9200000000000004,2.0,0.0,3.6,4.0,63.59,26.115034482760002,14.989986206896003,10.4875862069,0.18384,0.03803351202440001,63.6896857142857
mp-542583,5.5,52.0,25.0,90.0,57.5,32.5,25.0,139.78199999999998,722.66,1095.0,372.34000000000003,908.8299999999999,186.17000000000002,722.66,3.0,168.0,30.0,1.185,1.6425,1.185,2.0,5.0,12.5,1.0,0.0,2.0,4.5,2.0,36.46,35.611666666649995,0.848333333350002,34.7633333333,0.232,0.04582837935047229,36.3695507936508
mp-23282,4.875,53.0,44.0,96.0,83.0,19.5,96.0,117.9843525,386.85,2128.0,1741.15,822.1375,652.9312500000001,386.85,4.0,148.0,13.5,1.33,2.3275,2.66,3.75,8.0,13.75,0.375,2.0,1.0,2.75,1.0,43.015,38.06,7.432499999999999,43.015,0.39825000000000005,0.06701155630201244,4.1210523809523805
mp-7917,17.333333333333332,32.0,45.0,89.0,71.0,17.333333333333332,45.0,110.02999999999999,494.0,2506.0,2012.0,1403.8,734.7999999999998,494.0,4.0,138.33333333333334,24.444444444444446,1.3,1.9533333333333331,1.3,2.0,7.333333333333333,16.0,1.3333333333333333,2.6666666666666665,2.0,4.666666666666667,2.0,25.92,23.708333333333332,1.4744444444444451,22.2,0.27,0.056897728043729744,98.61591904761909
mp-865712,2.25,22.0,43.0,61.0,49.75,6.75,43.0,52.34136125,1519.0,1941.0,422.0,1782.25,158.75,1941.0,4.0,145.75,14.25,1.54,1.635,1.54,0.0,4.25,6.25,0.0,5.75,2.0,5.75,8.0,16.69,13.546896551725,3.1431034482750007,16.69,0.0,0.006201415089468955,167.31213333333332
mp-22856,32.160000000000004,16.0,86.0,88.0,87.2,0.9599999999999994,88.0,102.83116,388.36,544.4,156.03999999999996,450.776,74.89919999999998,388.36,15.0,122.2,20.64,2.02,2.3560000000000003,2.58,3.6,4.0,15.2,0.48,0.0,2.0,2.4,2.0,32.95,28.652125,3.4383000000000026,25.786875,1.0569600000000001,0.01809731645754943,15.868119047619045
mp-864971,7.875,44.0,52.0,80.0,61.0,9.5,56.0,93.94701125,505.08,2607.0,2101.92,1809.52,797.48,2607.0,7.0,142.5,3.5,1.55,1.9775,2.2,0.5,7.25,9.25,1.5,2.75,4.0,4.25,4.0,33.285,17.698146551725,7.7934267241374995,13.51,0.0,0.016888989468261985,198.2369619047618
mp-632808,17.44,1.0,1.0,92.0,57.2,41.760000000000005,92.0,29.458364,14.01,1000.0,985.99,299.144,342.1608,14.01,1.0,87.2,67.44000000000001,0.89,1.6940000000000002,2.2,0.0,0.0,1.2,0.0,0.0,0.0,0.8,1.0,63.59,20.005666666659998,17.433733333336,6.615,3.7694400000000003,0.07922944273088062,36.866317460317475
mp-15316,7.888888888888889,9.0,8.0,93.0,74.66666666666667,24.444444444444443,93.0,31.319768800000002,53.5,1050.0,996.5,364.5,414.6666666666667,53.5,2.0,94.0,49.333333333333336,0.95,3.03,3.98,3.3333333333333335,0.0,5.333333333333333,0.4444444444444445,0.0,0.0,0.6666666666666666,1.0,54.23,19.325,12.823333333333332,9.7075,0.8755555555555556,0.19321867963912176,61.999409523809504
mp-998147,19.520000000000003,17.0,64.0,94.0,84.4,11.52,94.0,74.85766000000001,171.6,1357.77,1186.17,489.91399999999993,381.9768,171.6,11.0,116.6,17.52,1.62,2.6,3.16,3.2,4.0,11.8,1.36,0.0,1.0,1.8,1.0,26.91,22.2945,4.4898,24.4975,1.19664,0.09376156754785528,23.916897619047614
mp-10065,20.666666666666668,26.0,20.0,72.0,54.833333333333336,11.611111111111109,55.0,71.19765166666666,1408.0,2348.0,940.0,1922.8333333333333,283.4444444444444,1811.0,3.0,126.66666666666667,28.444444444444443,1.38,1.825,1.83,0.3333333333333333,3.1666666666666665,6.0,2.222222222222222,3.5,4.0,7.0,4.0,20.025,11.093333333333334,2.9772222222222218,10.73,0.6773333333333333,0.011673367191985069,148.16270000000003
mp-451,17.5,5.0,44.0,72.0,58.0,14.0,44.0,51.0175,2128.0,2348.0,220.0,2238.0,110.0,2128.0,4.0,129.5,45.5,1.33,1.685,1.33,0.5,1.0,3.5,2.5,4.0,5.0,6.5,5.0,23.195,15.18375,8.01125,7.1725,0.762,0.02960179832806281,167.77679047619054
mp-567510,2.6666666666666665,50.0,9.0,80.0,56.333333333333336,31.555555555555554,80.0,124.91566666666665,505.08,1000.0,494.92,670.0533333333333,219.96444444444444,505.08,2.0,164.33333333333334,33.77777777777778,0.89,1.6033333333333333,1.96,1.3333333333333333,6.666666666666667,10.0,1.777777777777778,0.0,0.0,2.6666666666666665,4.0,63.59,43.38666666666666,13.468888888888891,33.285,0.0,0.055312533139287356,38.077185714285726
mp-567698,10.079999999999998,53.0,5.0,96.0,67.2,34.56,96.0,112.29717238,301.59,1941.0,1639.41,680.628,504.14879999999994,386.85,1.0,164.2,31.919999999999995,0.79,2.0620000000000003,2.66,3.0,6.4,11.2,0.4800000000000001,1.6,1.0,2.4,1.0,115.765,52.3,25.386,43.015,0.50976,0.10748781688728808,14.752966666666655
mp-862561,9.5,44.0,11.0,85.0,52.0,20.5,56.0,92.213978,903.78,2607.0,1703.22,1982.945,624.0550000000001,2607.0,3.0,150.25,9.875,1.36,1.9525000000000001,2.2,0.75,6.25,8.5,1.125,3.75,3.0,5.0,4.0,31.56,20.20375,6.69375,13.51,0.0,0.027929225395312673,173.0758380952381
mp-2513,20.0,33.0,63.0,84.0,77.0,9.333333333333334,84.0,114.97573333333332,1090.0,2041.4,951.4000000000001,1407.1333333333332,422.84444444444443,1090.0,10.0,124.66666666666667,7.555555555555557,2.18,2.2133333333333334,2.18,2.0,9.666666666666666,18.0,1.3333333333333333,0.3333333333333333,2.0,2.6666666666666665,3.0,22.175,19.790000000000003,3.1799999999999997,22.175,0.0,0.0002774308447266449,126.2223571428571
mvc-5884,8.244897959183673,8.0,64.0,87.0,77.71428571428571,10.612244897959185,87.0,30.770657142857143,54.8,1357.77,1302.97,551.1057142857143,567.2065306122449,54.8,2.0,95.57142857142857,33.795918367346935,1.31,2.6957142857142853,3.44,2.2857142857142856,2.857142857142857,6.857142857142857,0.979591836734694,0.0,0.0,1.4285714285714286,2.0,22.89,11.635714285714286,3.2155102040816326,9.105,0.0,0.13180060913197178,115.14944047619046
mp-999086,18.0,7.0,53.0,82.0,67.5,14.5,53.0,56.00335,63.05,2430.0,2366.95,1246.525,1183.475,63.05,7.0,109.0,38.0,1.9,2.4699999999999998,1.9,1.5,2.5,6.0,1.5,2.5,3.0,4.0,3.0,14.76875,14.526875,0.24187500000000028,14.285,3.2185,0.06935009750245161,318.62060952380955
mp-864907,12.0,46.0,44.0,68.0,59.0,7.5,62.0,82.09225,923.0,2128.0,1205.0,1676.775,376.88749999999993,1828.05,2.0,148.5,13.25,1.31,1.7600000000000002,2.2,0.0,5.5,6.5,0.0,2.0,0.0,2.0,0.0,23.195,18.72625,4.31625,14.41,0.0,0.04401254720871444,134.16203333333328
mp-21007,9.777777777777779,50.0,23.0,80.0,55.333333333333336,21.555555555555554,23.0,154.718,505.08,2041.4,1536.3200000000002,1297.16,528.0533333333334,505.08,3.0,157.66666666666666,26.888888888888886,1.17,1.8033333333333335,1.17,0.6666666666666666,6.333333333333333,15.333333333333334,1.7777777777777777,0.3333333333333333,2.0,4.666666666666667,2.0,33.285,27.178333333333327,8.105555555555556,15.02,0.0,0.04831559459820103,92.88681904761903
mp-557142,5.777777777777779,3.0,1.0,88.0,30.0,38.666666666666664,1.0,15.315666666666665,388.36,453.69,65.32999999999998,431.91333333333336,29.035555555555543,453.69,1.0,120.33333333333333,10.222222222222223,0.98,1.5133333333333334,0.98,1.3333333333333333,0.0,2.6666666666666665,0.888888888888889,0.0,1.0,1.3333333333333333,1.0,25.786875,19.6578472222,4.086018518533334,16.5933333333,0.9786666666666667,0.10504612799043365,34.9241888888889
mp-8994,13.037037037037038,9.0,4.0,93.0,68.11111111111111,33.18518518518518,93.0,41.981377688888884,53.5,2750.0,2696.5,410.65777777777777,519.8538271604938,53.5,1.0,105.11111111111111,64.14814814814814,0.82,3.013333333333333,3.98,3.3333333333333335,0.4444444444444444,5.444444444444445,0.4444444444444444,0.6666666666666666,1.0,1.6666666666666667,1.0,90.7225,28.65222222222222,27.58679012345679,9.7075,0.8755555555555554,0.19552680899284736,29.87813809523811
mp-13801,33.09090909090909,8.0,63.0,87.0,80.63636363636364,8.099173553719007,87.0,82.81185454545455,54.8,2041.4,1986.6000000000001,510.9454545454546,580.5487603305785,54.8,10.0,93.0909090909091,34.4793388429752,1.62,2.898181818181818,3.44,2.727272727272727,3.4545454545454546,13.090909090909092,1.024793388429752,0.18181818181818182,2.0,2.5454545454545454,2.0,26.91,13.417727272727273,5.488925619834711,9.105,0.0,0.10161733291021766,120.36877077497664
mp-1001831,1.0,3.0,1.0,72.0,36.5,35.5,1.0,8.876,453.69,2348.0,1894.31,1400.845,947.155,453.69,1.0,106.0,22.0,0.98,1.51,0.98,0.5,0.0,2.0,2.5,0.0,1.0,3.0,1.0,16.5933333333,11.882916666649999,4.71041666665,7.1725,0.762,0.06122403947774413,56.529257142857155
