material_id,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData avg_dev Column,MagpieData avg_dev Row,MagpieData mode Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,std_dev oxidation state,elasticity.G_VRH predicted
mp-569007,31.0,31.0,31.0,74.0,0.0,74.0,0.0,0.0,302.91,302.91,0.0,302.91,0.0,302.91,13.0,0.0,0.0,4.0,122.0,0.0,122.0,122.0,1.81,0.0,1.81,1.81,10.0,10.0,0.0,13.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,18.8575,18.8575,0.0,18.8575,0.0,64.0,0.0,14.327955873940645
mp-31516,8.0,75.0,8.0,87.0,33.0,78.36363636363636,12.561983471074381,50.69077619834711,54.8,3459.0,3404.2,829.4909090909091,1126.8231404958678,54.8,13.727272727272727,3.3057851239669422,1.322314049586777,2.0,151.0,85.0,86.9090909090909,66.0,1.88,1.56,3.0181818181818185,3.44,7.0,1.5454545454545454,2.2479338842975207,9.0,4.363636363636363,1.4545454545454546,1.1818181818181819,2.0,2.6363636363636362,0.9256198347107438,2.0,14.655,10.217727272727274,1.618512396694215,9.105,0.0,61.63636363636363,5.324110615506955,21.192890566882003
mp-22626,9.0,76.0,9.0,93.0,36.0,87.85714285714286,8.816326530612242,41.93426860408163,53.5,3306.0,3252.5,518.1428571428571,796.5306122448981,53.5,15.714285714285714,2.204081632653062,0.979591836734694,2.0,144.0,87.0,69.42857142857143,57.0,2.2,1.7799999999999998,3.7257142857142855,3.98,6.0,0.8571428571428571,1.4693877551020407,9.142857142857142,3.6734693877551017,0.8571428571428571,0.5714285714285714,1.0,1.4285714285714286,0.7346938775510203,1.0,14.09,10.333571428571428,1.073265306122449,9.7075,1.6885714285714286,40.57142857142857,4.949747468305833,0.9648319155229126
mp-1912,30.0,47.0,30.0,69.0,4.0,67.0,2.0,21.244100000000003,692.68,1234.93,542.2500000000001,963.8050000000001,271.12500000000006,692.68,11.5,0.5,0.5,4.0,145.0,23.0,133.5,122.0,1.65,0.28,1.79,1.65,10.0,10.0,0.0,11.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,16.33,15.145,1.1849999999999987,13.96,0.0,209.5,0.0,28.660895427294506
mp-697111,1.0,8.0,1.0,92.0,5.0,90.33333333333333,2.2222222222222237,6.662871111111111,14.01,54.8,40.79,27.606666666666666,18.128888888888888,14.01,6.0,6.666666666666667,0.4444444444444444,1.0,66.0,35.0,42.666666666666664,31.0,2.2,1.2399999999999998,2.6133333333333333,2.2,0.0,0.0,0.0,2.6666666666666665,2.222222222222222,0.6666666666666666,0.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,7.445,1.1066666666666667,6.615,5.235333333333333,133.33333333333334,2.1213203435596424,13.919895206185892
mp-1113,5.0,74.0,74.0,72.0,21.0,58.0,9.333333333333334,76.90177777777778,2348.0,3695.0,1347.0,3246.0,598.6666666666666,3695.0,8.333333333333334,3.111111111111111,1.7777777777777777,6.0,162.0,78.0,136.0,162.0,2.04,0.31999999999999984,2.2533333333333334,2.36,4.0,2.6666666666666665,1.777777777777778,14.333333333333334,7.5555555555555545,1.6666666666666667,4.0,5.0,5.666666666666667,0.44444444444444436,6.0,16.05,13.090833333333334,3.9455555555555555,16.05,0.508,208.0,0.0,172.6593407429608
mp-976893,28.0,51.0,28.0,85.0,24.0,67.0,9.0,23.649975,903.78,1728.0,824.22,1521.945,309.08250000000004,1728.0,11.25,1.875,0.375,4.0,139.0,15.0,127.75,124.0,1.91,0.1399999999999999,1.9449999999999998,1.91,10.0,8.5,0.75,11.25,1.875,0.75,1.5,2.0,2.25,0.375,2.0,31.56,15.629999999999999,7.964999999999999,10.32,0.0,210.25,2.8284271247461903,49.657746387109
mp-3587,14.0,28.0,14.0,78.0,67.0,57.8,18.720000000000002,12.493793919999998,1687.0,1814.0,127.0,1728.8,34.07999999999997,1687.0,10.2,3.04,0.48,3.0,170.0,59.0,128.0,111.0,1.36,0.5499999999999998,1.796,1.9,8.0,3.4,3.6799999999999997,6.2,3.04,1.6,2.6,2.0,4.2,1.9200000000000004,2.0,22.235,16.750999999999998,5.144800000000001,10.32,0.30920000000000003,219.6,3.872983346207417,78.92793226366153
mp-8282,7.0,22.0,22.0,82.0,39.0,56.0,17.333333333333332,15.04902222222222,63.05,1941.0,1877.95,1315.0166666666667,834.6444444444445,1941.0,7.666666666666667,4.888888888888889,0.8888888888888888,4.0,160.0,89.0,130.33333333333334,160.0,1.54,1.5,2.04,1.54,2.0,1.3333333333333333,0.888888888888889,4.333333333333333,0.44444444444444436,1.0,5.333333333333333,3.0,6.333333333333333,2.2222222222222223,8.0,16.69,16.049583333333334,0.8538888888888891,16.69,2.1456666666666666,194.0,0.0,100.69199673108363
mp-1009792,6.0,44.0,6.0,77.0,21.0,66.5,10.5,44.52965,2607.0,3823.0,1216.0,3215.0,608.0,2607.0,11.0,3.0,1.5,2.0,146.0,70.0,111.0,76.0,2.2,0.34999999999999964,2.375,2.2,7.0,3.5,3.5,6.0,2.0,2.0,1.5,4.0,4.0,0.0,4.0,13.51,9.575,3.935,5.64,2.248,194.0,5.656854249492381,85.19627052660752
mp-31277,50.0,77.0,50.0,80.0,20.0,76.0,6.4,23.522240000000018,505.08,2739.0,2233.92,951.8639999999999,714.8543999999999,505.08,13.0,1.6,0.3200000000000001,5.0,141.0,2.0,139.4,139.0,1.96,0.2400000000000002,2.008,1.96,10.0,9.4,0.9599999999999997,15.8,2.8800000000000003,3.2,0.6,3.0,3.8,0.3200000000000001,4.0,33.285,29.47,6.103999999999997,33.285,0.0,157.8,0.0,39.908452929867444
mp-4287,8.0,50.0,8.0,87.0,79.0,63.42857142857143,31.6734693877551,40.15539591836735,54.8,1050.0,995.2,403.4685714285714,398.4783673469388,54.8,11.714285714285714,5.551020408163266,1.4693877551020407,2.0,195.0,129.0,113.28571428571429,66.0,0.95,2.49,2.5171428571428573,3.44,10.0,1.4285714285714286,2.4489795918367347,6.0,2.2857142857142856,1.7142857142857142,0.0,0.0,1.7142857142857142,0.9795918367346939,2.0,54.23,25.45214285714286,18.682448979591836,9.105,0.0,91.28571428571429,3.1622776601683795,57.8614629168391
mp-2910,9.0,19.0,9.0,93.0,90.0,74.66666666666667,24.444444444444443,6.240673822222224,53.5,933.47,879.97,247.33333333333334,258.4444444444444,53.5,13.666666666666666,4.444444444444445,0.6666666666666666,2.0,203.0,146.0,92.0,57.0,0.82,3.16,3.0583333333333336,3.98,0.0,0.0,0.0,5.333333333333333,2.2222222222222223,1.5,0.0,1.0,1.6666666666666667,1.1111111111111112,1.0,73.1066666667,21.40277777778333,17.23462962963889,9.7075,1.3133333333333332,85.66666666666667,2.1602468994692865,19.447611283087593
mp-764163,3.0,26.0,8.0,87.0,86.0,50.75,37.3125,9.565450000000002,54.8,1811.0,1756.2,423.90874999999994,369.10875,54.8,9.375,6.625,0.4375,2.0,132.0,66.0,97.5,66.0,0.98,2.46,2.31625,3.44,6.0,0.75,1.3125,4.375,2.53125,1.0,0.5,1.0,1.875,0.65625,2.0,16.5933333333,12.1162499999875,3.3578124999843744,9.105,0.0,120.5,0.0,56.792132642171445
mp-976291,1.0,13.0,1.0,92.0,91.0,73.66666666666667,24.444444444444443,7.090368577777778,14.01,933.47,919.46,240.53333333333333,302.0311111111111,14.01,3.0,3.3333333333333335,0.6666666666666666,1.0,128.0,97.0,62.166666666666664,31.0,0.98,1.2200000000000002,1.8983333333333334,2.2,0.0,0.0,0.0,1.3333333333333333,0.5555555555555555,0.8333333333333334,0.0,1.0,1.6666666666666667,1.1111111111111112,1.0,16.5933333333,9.922222222216666,4.409629629622222,6.615,5.235333333333333,205.0,2.1602468994692865,17.553516768966603
mp-568069,22.0,83.0,22.0,86.0,43.0,57.333333333333336,19.11111111111111,71.60595555555555,544.4,1941.0,1396.6,1475.4666666666665,620.7111111111112,1941.0,7.666666666666667,4.888888888888889,0.888888888888889,4.0,160.0,12.0,156.0,160.0,1.54,0.48,1.7,1.54,10.0,4.666666666666667,3.555555555555556,12.333333333333334,11.111111111111109,1.0,5.333333333333333,3.0,6.333333333333333,2.2222222222222223,8.0,32.95,22.110000000000003,7.2266666666666675,16.69,0.0,133.33333333333334,0.0,45.21770684587458
mp-8963,9.0,80.0,9.0,93.0,88.0,64.71428571428571,34.122448979591844,66.84174599183675,53.5,301.59,248.08999999999997,150.21428571428572,110.53061224489795,53.5,11.714285714285714,6.122448979591837,1.959183673469388,2.0,244.0,187.0,121.14285714285714,57.0,0.79,3.19,2.7857142857142856,3.98,10.0,1.4285714285714286,2.4489795918367347,8.0,5.142857142857143,0.5714285714285714,0.0,0.0,0.8571428571428571,0.2448979591836735,1.0,115.765,42.22822660098571,42.02101337086531,9.7075,1.1257142857142857,97.71428571428571,1.5811388300841898,14.970238852199001
mp-11181,15.0,55.0,15.0,83.0,78.0,55.0,22.4,28.783855488,301.59,1519.0,1217.41,794.838,579.3296,317.3,9.0,4.8,0.8,3.0,244.0,137.0,147.2,107.0,0.79,1.4,1.654,1.55,5.0,2.0,2.4,5.0,1.6,1.2,2.0,1.0,3.4,1.2799999999999998,3.0,115.765,36.37612972084,31.755548111664,10.4875862069,0.65,133.4,2.472066162365221,30.480015696708737
mp-540912,33.0,77.0,33.0,84.0,24.0,78.0,9.0,43.985775000000004,1090.0,2739.0,1649.0,1502.25,618.375,1090.0,13.5,2.25,0.75,4.0,141.0,22.0,124.5,119.0,2.18,0.020000000000000018,2.1850000000000005,2.18,10.0,9.25,1.125,17.0,3.0,2.25,0.75,3.0,3.0,0.0,3.0,22.175,20.183750000000003,2.9868749999999986,22.175,0.0,180.75,3.794733192202055,81.933063242973
mp-866114,43.0,74.0,43.0,53.0,8.0,50.5,2.75,41.5825,2430.0,3695.0,1265.0,2765.25,464.875,2430.0,6.0,1.0,0.5,5.0,175.0,28.0,157.75,147.0,1.3,1.0599999999999998,1.8649999999999998,1.9,5.0,4.0,1.0,13.0,6.0,0.0,6.0,5.0,6.0,1.0,5.0,22.2,16.705,2.7474999999999987,14.285,0.0,202.75,3.898717737923586,112.72984540136171
mp-1019551,8.0,56.0,8.0,87.0,85.0,67.35714285714286,27.01020408163265,16.29776069714286,54.8,1000.0,945.2,266.9814285714286,242.4930612244898,54.8,11.714285714285714,5.836734693877552,0.7346938775510203,2.0,215.0,149.0,102.14285714285714,66.0,0.89,2.55,2.5685714285714285,3.44,0.0,0.0,0.0,4.571428571428571,1.7551020408163267,1.5714285714285714,0.0,0.0,1.7142857142857142,0.6938775510204083,2.0,63.59,18.781938775500002,11.05935860057143,9.105,0.23214285714285715,70.07142857142857,3.2492117581315516,36.24778315780489
mp-3271,6.0,22.0,22.0,77.0,34.0,55.8,15.36,13.618022735999997,933.47,3823.0,2889.5299999999997,2115.8940000000002,682.8424000000001,1941.0,7.8,4.56,0.72,4.0,160.0,84.0,135.4,160.0,1.54,1.0099999999999998,1.7560000000000002,1.54,2.0,1.2,0.9600000000000002,3.8,0.3200000000000001,1.8,4.8,4.0,6.6,1.6800000000000002,8.0,16.69,14.438000000000002,3.519199999999999,16.69,0.8992000000000001,200.2,0.0,98.26860458903391
mp-21476,7.0,26.0,26.0,82.0,27.0,64.0,12.0,18.5948,63.05,1811.0,1747.95,1228.3500000000001,776.8666666666667,1811.0,10.333333333333334,3.111111111111111,0.8888888888888888,4.0,132.0,61.0,111.66666666666667,132.0,1.83,1.21,2.2333333333333334,1.83,6.0,4.0,2.6666666666666665,7.0,1.3333333333333333,1.0,2.6666666666666665,3.0,3.6666666666666665,0.4444444444444445,4.0,14.76875,12.076250000000002,1.7950000000000006,10.73,2.1456666666666666,217.33333333333334,0.0,92.75970652085392
mp-15660,6.0,41.0,41.0,77.0,30.0,59.857142857142854,14.693877551020408,39.62237387755102,2750.0,3823.0,1073.0,3209.8571428571427,525.5510204081633,2750.0,8.857142857142858,4.408163265306123,1.4693877551020407,5.0,164.0,88.0,126.28571428571429,164.0,1.6,0.9499999999999997,2.007142857142857,1.6,4.0,2.2857142857142856,1.959183673469388,4.571428571428571,0.489795918367347,1.7142857142857142,3.4285714285714284,4.0,5.714285714285714,1.4693877551020407,7.0,18.18,12.805714285714286,6.14204081632653,18.18,1.926857142857143,214.0,4.304580323876635,137.16418881069202
mp-18105,34.0,55.0,34.0,89.0,84.0,71.0,24.0,18.411922644444445,301.59,1234.93,933.3400000000001,585.42,216.50333333333333,494.0,12.666666666666666,4.444444444444445,0.6666666666666666,4.0,244.0,124.0,144.83333333333334,120.0,0.79,1.7599999999999998,2.153333333333333,2.55,10.0,8.333333333333334,2.7777777777777772,12.666666666666666,4.444444444444445,1.3333333333333333,0.0,1.0,1.6666666666666667,0.4444444444444444,2.0,115.765,39.295833333333334,25.489722222222223,25.92,0.5326666666666667,85.0,2.7386127875258306,9.21584987327865
mp-1025180,24.0,34.0,34.0,89.0,40.0,72.28571428571429,19.102040816326532,12.726490612244893,494.0,2180.0,1686.0,1122.142857142857,717.8775510204081,494.0,11.857142857142858,4.7346938775510194,0.0,4.0,139.0,19.0,128.14285714285714,120.0,1.55,0.9999999999999998,2.152857142857143,2.55,10.0,7.857142857142857,2.4489795918367347,11.857142857142858,4.7346938775510194,1.1428571428571428,2.142857142857143,2.0,3.5714285714285716,1.7959183673469388,2.0,25.92,19.506798029557142,7.329373680506124,25.92,0.4565714285714286,104.42857142857143,3.082207001484488,34.94874629733108
mp-1025296,15.0,50.0,46.0,83.0,21.0,67.57142857142857,7.959183673469387,18.978262367346936,317.3,1828.05,1510.75,1423.232857142857,578.3102040816327,1828.05,11.285714285714286,1.8367346938775513,0.48979591836734687,5.0,139.0,32.0,134.42857142857142,139.0,1.96,0.2400000000000002,2.164285714285714,2.2,10.0,8.571428571428571,2.448979591836735,9.857142857142858,1.3877551020408159,1.0,0.0,0.0,1.0,1.4285714285714286,0.0,33.285,18.272176870742857,5.517395529632653,14.41,0.23214285714285715,181.14285714285714,0.0,43.49678401179272
mp-2516,30.0,39.0,30.0,69.0,57.0,40.5,28.5,11.762925000000003,692.68,1799.0,1106.3200000000002,1245.84,553.1600000000001,692.68,7.5,4.5,0.5,4.0,190.0,68.0,156.0,122.0,1.22,0.42999999999999994,1.435,1.22,10.0,5.5,4.5,7.5,4.5,0.0,4.5,0.0,4.5,4.5,0.0,32.365,23.1625,9.2025,13.96,0.0,194.0,0.0,31.112651125058772
mp-971706,8.0,83.0,8.0,87.0,18.0,83.2,5.679999999999998,58.16678400000001,54.8,692.68,637.88,280.296,270.5952,54.8,15.0,1.2,1.44,2.0,148.0,82.0,93.6,66.0,1.65,1.79,2.798,3.44,10.0,4.0,4.8,11.8,6.959999999999999,1.8,0.0,0.0,1.8,0.72,2.0,32.95,14.845000000000002,7.242000000000002,9.105,0.0,48.4,0.0,36.13113137483
mp-982261,34.0,82.0,34.0,89.0,8.0,86.33333333333333,3.555555555555557,56.99555555555556,494.0,600.61,106.61000000000001,529.5366666666667,47.38222222222225,494.0,15.333333333333334,0.8888888888888887,0.888888888888889,4.0,146.0,26.0,128.66666666666666,120.0,2.33,0.21999999999999975,2.4766666666666666,2.55,10.0,10.0,0.0,20.0,5.333333333333333,2.6666666666666665,0.0,2.0,2.6666666666666665,0.8888888888888888,2.0,28.11,26.650000000000002,0.9733333333333327,25.92,0.5326666666666667,84.33333333333333,4.242640687119285,15.712886000070684
mp-21017,6.0,82.0,39.0,81.0,69.0,38.8,32.160000000000004,44.005739999999996,600.61,3823.0,3222.39,1964.122,743.5512000000001,1799.0,7.4,5.279999999999999,1.0400000000000003,5.0,190.0,114.0,158.4,190.0,1.22,1.3299999999999998,1.7079999999999997,1.22,10.0,2.6,2.96,8.2,7.919999999999999,1.6,5.4,4.0,7.0,2.4,9.0,32.365,26.169,8.2116,32.365,0.8992000000000001,200.2,0.0,59.79523110432827
mp-5419,3.0,77.0,31.0,74.0,73.0,52.25,25.625,53.78300000000001,302.91,2739.0,2436.09,949.6275,894.68625,302.91,9.0,4.0,1.0,4.0,141.0,19.0,128.25,122.0,0.98,1.2200000000000002,1.7,1.81,10.0,6.75,3.375,12.5,5.75,2.5,0.75,1.0,3.5,1.5,5.0,18.8575,17.129583333325,1.727916666675001,18.8575,0.0,145.5,0.0,48.77790207330875
mp-7821,23.0,51.0,23.0,85.0,39.0,65.5,19.5,35.40925,903.78,2183.0,1279.22,1543.3899999999999,639.61,903.78,10.0,5.0,0.5,4.0,153.0,14.0,146.0,139.0,1.63,0.41999999999999993,1.8399999999999999,1.63,10.0,6.5,3.5,10.0,5.0,1.5,3.5,3.0,5.0,2.0,3.0,31.56,22.285,9.274999999999999,13.01,0.0,197.5,4.242640687119285,53.498379939831125
mp-8262,15.0,19.0,15.0,83.0,80.0,51.0,38.4,3.8997782400000007,317.3,336.53,19.22999999999996,324.992,9.230399999999985,317.3,9.4,6.719999999999999,0.48,3.0,203.0,96.0,145.4,107.0,0.82,1.37,1.6420000000000001,2.19,0.0,0.0,0.0,3.4,1.9200000000000004,1.8,0.0,1.0,2.2,0.96,3.0,73.1066666667,42.7848095238,24.257485714319998,22.5702380952,0.975,92.8,3.3541019662496847,11.154251342081492
mp-2677,21.0,46.0,46.0,62.0,51.0,49.25,19.125,23.049033,1814.0,1828.05,14.049999999999955,1824.5375,5.268750000000011,1828.05,8.25,2.625,0.375,5.0,170.0,31.0,146.75,139.0,1.36,0.8400000000000001,1.9900000000000002,2.2,10.0,7.75,3.375,8.25,2.625,0.0,2.25,0.0,2.25,3.375,0.0,22.235,16.36625,2.934375,14.41,0.0,217.25,0.0,50.63019706443912
mp-570557,27.0,41.0,27.0,58.0,11.0,55.25,4.125,12.739944375,1768.0,2750.0,982.0,2013.5,368.25,1768.0,8.0,1.5,0.375,4.0,164.0,38.0,135.5,126.0,1.6,0.2799999999999998,1.81,1.88,7.0,6.25,1.125,8.0,1.5,0.0,3.75,3.0,4.0,1.5,3.0,18.18,12.22875,2.9756250000000004,10.245,0.0,202.75,0.0,110.62180570936
mp-865187,12.0,45.0,45.0,68.0,13.0,60.25,3.875,31.41525,923.0,2237.0,1314.0,1802.0,439.5,2237.0,7.0,2.5,0.75,5.0,142.0,10.0,139.25,142.0,1.31,0.9699999999999998,1.9249999999999998,2.28,8.0,5.5,2.75,7.0,2.5,0.0,2.0,0.0,2.5,1.25,3.0,22.89,15.225000000000001,3.8325000000000005,13.64,0.0,218.25,0.0,72.8677477192711
mp-13119,8.0,48.0,8.0,87.0,17.0,78.5,8.5,48.205799999999996,54.8,594.22,539.4200000000001,324.51,269.71000000000004,54.8,14.0,2.0,1.5,2.0,144.0,78.0,105.0,66.0,1.69,1.75,2.565,1.69,10.0,5.0,5.0,9.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,19.495,14.3,5.195,9.105,0.0,103.0,2.8284271247461903,38.0434742001364
mp-11693,52.0,78.0,52.0,90.0,27.0,76.5,13.5,33.742000000000004,722.66,2041.4,1318.7400000000002,1382.03,659.3700000000001,722.66,13.0,3.0,0.5,5.0,138.0,2.0,137.0,136.0,2.1,0.17999999999999972,2.19,2.1,10.0,9.5,0.5,20.0,4.0,1.0,0.5,2.0,2.0,0.0,2.0,34.7633333333,24.891666666649996,9.871666666649999,15.02,0.232,188.5,2.8284271247461903,30.28878721866642
mp-1722,26.0,30.0,30.0,69.0,14.0,68.0,1.8571428571428572,1.2648469387755097,692.68,1811.0,1118.3200000000002,772.5600000000001,148.34857142857155,692.68,11.714285714285714,0.5306122448979599,0.0,4.0,132.0,10.0,122.71428571428571,122.0,1.65,0.18000000000000016,1.662857142857143,1.65,10.0,9.714285714285714,0.5306122448979599,11.714285714285714,0.5306122448979599,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5306122448979592,0.0,13.96,13.729285714285714,0.42846938775510296,13.96,0.0,196.5,0.0,39.1686045662383
mp-30871,50.0,73.0,73.0,80.0,32.0,56.0,12.0,23.33920499999999,505.08,3290.0,2784.92,2593.77,1044.345,3290.0,7.25,3.375,0.375,6.0,170.0,31.0,162.25,170.0,1.5,0.45999999999999996,1.615,1.5,10.0,4.75,2.625,17.75,1.875,1.0,5.25,4.0,6.25,1.125,7.0,33.285,21.91125,5.686874999999998,18.12,0.0,207.0,0.0,68.50198942974322
mp-1018639,8.0,50.0,8.0,87.0,44.0,76.8,13.520000000000001,32.298767999999995,54.8,1941.0,1886.2,522.096,567.5616,54.8,13.2,3.6800000000000006,1.2,2.0,160.0,94.0,99.4,66.0,1.54,1.9,2.7640000000000002,3.44,10.0,2.4,3.04,7.2,2.72,2.0,1.6,2.0,3.6,1.9200000000000004,2.0,33.285,15.457999999999998,7.623599999999999,9.105,0.0,74.2,3.3806170189140663,40.91332830880372
mp-8700,19.0,79.0,79.0,66.0,63.0,40.8,30.24,75.77676912,336.53,1337.33,1000.8,937.0099999999999,480.384,1337.33,7.0,4.8,0.96,6.0,203.0,67.0,162.8,136.0,0.82,1.7200000000000002,1.8519999999999999,2.54,10.0,6.0,4.8,15.4,11.52,0.0,0.0,1.0,1.0,0.0,1.0,73.1066666667,39.26266666668,27.075200000015997,16.7,0.0,226.6,0.0,11.460644654667355
mvc-15941,8.0,83.0,8.0,87.0,75.0,71.8,23.92,63.812988,54.8,1799.0,1744.2,501.56000000000006,536.1120000000001,54.8,13.2,4.08,1.6799999999999997,2.0,190.0,124.0,107.2,66.0,1.22,2.2199999999999998,2.712,3.44,10.0,2.2,3.12,10.0,7.6,1.8,1.8,2.0,3.6,2.16,2.0,32.95,18.526,11.305200000000001,9.105,0.0,48.4,3.2732683535398857,46.2847085717081
mp-2652,8.0,39.0,8.0,87.0,75.0,57.0,36.0,34.995096000000004,54.8,1799.0,1744.2,752.48,837.216,54.8,10.8,6.24,1.44,2.0,190.0,124.0,115.6,66.0,1.22,2.2199999999999998,2.552,3.44,1.0,0.4,0.4800000000000001,4.8,1.44,1.2,3.6,2.0,4.8,3.3599999999999994,2.0,32.365,18.409,11.1648,9.105,0.0,84.8,3.5355339059327378,63.10899901539867
mp-30533,16.0,78.0,16.0,88.0,85.0,65.5,22.5,71.67141111111111,336.53,2041.4,1704.8700000000001,930.735,740.4433333333333,388.36,11.5,4.5,1.2222222222222223,3.0,203.0,98.0,131.66666666666666,105.0,0.82,1.7600000000000002,2.186666666666667,2.58,9.0,3.0,4.0,11.166666666666666,8.555555555555555,1.0,0.3333333333333333,1.0,1.8333333333333333,0.27777777777777785,2.0,73.1066666667,30.084548611116663,14.340706018527776,25.786875,1.101,148.16666666666666,3.2732683535398857,14.54315097358126
mp-30981,1.0,52.0,1.0,92.0,5.0,89.53846153846153,2.3431952662721898,16.91308828402367,14.01,722.66,708.65,87.34769230769231,97.7403550295858,14.01,9.076923076923077,7.455621301775149,0.7100591715976331,1.0,138.0,107.0,55.38461538461539,31.0,2.1,1.3399999999999999,2.7646153846153845,2.2,10.0,0.7692307692307693,1.4201183431952664,4.461538461538462,3.1952662721893486,1.0769230769230769,0.0,1.0,1.5384615384615385,0.4970414201183432,1.0,34.7633333333,9.929487179484616,3.820591715971597,6.615,3.660153846153846,106.76923076923077,2.9895651857753496,14.007480677926413
mp-1029932,3.0,23.0,7.0,82.0,81.0,52.75,29.25,14.733762500000001,63.05,2183.0,2119.95,690.6975,746.15125,63.05,9.0,6.0,0.75,2.0,153.0,82.0,105.75,71.0,0.98,2.06,2.1725,3.04,3.0,0.75,1.125,4.0,1.5,1.5,1.75,1.0,3.5,1.75,3.0,16.5933333333,14.785208333325,0.9040624999874995,14.76875,3.2185,211.5,4.1952353926806065,69.9760422486025
mp-17856,13.0,29.0,13.0,73.0,15.0,69.7,4.619999999999999,14.711281087999998,933.47,1768.0,834.53,1101.7830000000001,235.63820000000004,933.47,12.2,1.1200000000000003,0.41999999999999993,3.0,132.0,11.0,123.7,121.0,1.61,0.2899999999999998,1.6950000000000003,1.61,10.0,2.7,3.7800000000000002,5.2,3.0800000000000005,3.5,0.3,1.0,4.0,1.4,5.0,16.48,14.7745,2.3877,16.48,0.0,221.9,0.0,53.00556020165734
mp-11284,20.0,31.0,31.0,74.0,67.0,51.666666666666664,29.777777777777782,13.175555555555555,302.91,1115.0,812.0899999999999,573.6066666666667,360.9288888888889,302.91,9.333333333333334,4.888888888888888,0.0,4.0,176.0,54.0,140.0,122.0,1.0,0.81,1.54,1.81,10.0,6.666666666666667,4.444444444444444,9.333333333333334,4.888888888888888,3.3333333333333335,0.0,0.0,3.3333333333333335,2.222222222222222,5.0,37.77,25.161666666666672,8.405555555555557,18.8575,0.0,117.66666666666667,0.0,29.70562546001013
mp-999396,28.0,41.0,41.0,61.0,14.0,50.5,5.25,12.829867500000002,1728.0,2750.0,1022.0,2494.5,383.25,2750.0,6.25,1.875,0.375,5.0,164.0,40.0,154.0,164.0,1.6,0.30999999999999983,1.6775000000000002,1.6,8.0,5.0,1.5,6.25,1.875,0.0,5.0,2.0,5.75,1.875,7.0,18.18,16.215,2.9475,18.18,0.0,228.0,0.0,68.33838417219675
mp-582028,7.0,45.0,25.0,82.0,30.0,59.4,9.04,18.624093200000008,63.05,2237.0,2173.95,1371.41,523.3439999999999,1519.0,9.0,2.4,0.7200000000000001,4.0,142.0,71.0,126.0,139.0,1.55,1.49,1.9939999999999998,1.55,8.0,4.6,1.8400000000000003,7.0,0.8,0.6,3.4,3.0,4.2,0.96,5.0,14.76875,11.97430172414,1.7840586206880005,10.4875862069,1.2874,214.0,0.0,92.68852009549593
mp-680677,44.0,50.0,50.0,80.0,24.0,70.4,11.52,8.4672,505.08,2607.0,2101.92,1345.848,1008.9216,505.08,11.6,2.88,0.0,5.0,146.0,7.0,141.8,139.0,1.96,0.2400000000000002,2.056,1.96,10.0,8.8,1.44,11.6,2.88,2.4,1.2,4.0,4.0,0.0,4.0,33.285,25.374999999999996,9.491999999999999,33.285,0.0,162.2,0.0,55.406839312203424
mp-7964,8.0,39.0,8.0,87.0,75.0,69.2,22.88,22.451492912,54.8,1799.0,1744.2,579.374,629.4888000000001,54.8,12.8,3.9199999999999995,0.96,2.0,190.0,124.0,101.8,66.0,1.22,2.2199999999999998,2.63,3.44,1.0,0.2,0.32,4.8,1.44,2.2,1.8,2.0,4.0,2.4,2.0,32.365,15.232,7.3524,9.105,0.0,91.0,3.2732683535398857,78.303701054047
